Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Page Quantity (product.metafields.custom.page_quantity),Page size (product.metafields.custom.page_size),page weight (product.metafields.custom.page_weight),Color (product.metafields.shopify.color-pattern),Page size (product.metafields.shopify.page-size),Paper type (product.metafields.shopify.paper-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">-כלי להנחלת הרגלים ושגרה</span></p>
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">-מאפשר תשתית לתיאום ציפיות עם הילדים לגבי משימות בשגרה.</span></p>
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""> </p>
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">העיצוב שלו נעים ומשתלב עם הבית, כך שאפשר, ואף רצוי לתלות אותו בקום מרכזי, שזמין לכולם, כמו המטבח או פינת האוכל</span></p>",120gr / 50P / A4,Uncategorized,"",מוצרי תכנון לאימהות,true,Title,Default Title,,,,,,,,,0.0,shopify,199,deny,manual,180.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0257_27b8a0de-e459-49c6-9751-a3159da42c8f.jpg?v=1770189799,1,"",false,,,15 דפים,50X70,120 גרם,,,,,kg,,,active
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0265-Edit_4e4619c1-b991-4acc-819b-fb85ad2111e3.jpg?v=1770819692,2,"",,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0257_01e8bab0-f601-43bb-bbbe-a0dd19de2b68.jpg?v=1771916989,3,"",,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0257_849f5aa3-d4c8-4f14-8a18-ac5ac619a4ae.jpg?v=1771916989,4,"",,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0263-Edit.jpg?v=1771916989,5,"",,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0265-Edit_2c0a158a-d29b-47fd-901f-fa8d26b51ff6.jpg?v=1771917254,6,"",,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/1_bac8a610-f59b-4e5c-9b3d-6e7bddc7c864.png?v=1771916989,7,"",,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/2_76479ed3-931e-4108-a89b-9410324970de.png?v=1771916989,8,"",,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/3_019388f8-8824-4b7d-b1a9-7bc61bd874d8.png?v=1771916989,9,"",,,,,,,,,,,,,,
p2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/4_d7b9feed-82cc-4195-bd4b-ef218c00ba2e.png?v=1771916989,10,"",,,,,,,,,,,,,,
p1,מחברת יום האם לניהול משימות קבועות,"<p><img><meta charset=""utf-8""></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">המחברת של יום האם עוזרת לך לעשות סדר בכל המשימות הקבועות בחייך כאמא.</span></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">במחברת תמצאי חלוקה לתחומים: אני, משפחה, זוגיות, ילדים, בית ופרויקטים</span></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">ובעזרת שאלות מנחות וכלים פרקטיים, תדייקי את השגרה שלך, היומית והשבועית,</span></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">ותוכלי לתכנן גם את הלוח השבועי המשפחתי וגם את הלוח האישי שלך.</span></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""> </p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">ההיכרות עם המשימות הקבועות שלך מאפשרת לך לנהל טוב יותר את המשימות המשתנות,</span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none white-space-prewrap""> </span></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">להיות גמישה יותר, לקבל החלטות בצורה בטוחה ואפילו להיות ספונטנית</span></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""> </p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">המטרה היא לא לקבע לו״ז</span></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">אלא להרגיש שאת בשליטה ומוכנה לכל תרחיש</span></p>
<p class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">שאת מנהלת את המשימות, ולא הן אותך</span></p>",120gr / 30P / 25X20,Uncategorized,"",מוצרי תכנון לאימהות,true,Title,Default Title,,,,,,,,,0.0,shopify,200,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0245_0eb3690f-49fa-420f-9c8a-0e63b25999e8.jpg?v=1770563335,1,"",false,,,30 דפים,A4,120 גרם,,,,,kg,,,active
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0250_689801ae-05e2-430a-9ba0-6a8096acc6b0.jpg?v=1770563335,2,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0248-Edit.jpg?v=1770563335,3,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0253-Edit.jpg?v=1770563335,4,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/2k_4dab523b-b755-466e-a8d0-33a7b3bc6028.jpg?v=1771416874,5,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0288-Edit.jpg?v=1771416874,6,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0299-Edit.jpg?v=1771416874,7,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0296-Edit.jpg?v=1771416874,8,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0284-Edit_395eef4d-08a4-40c8-8ef3-45bb980e42dd.jpg?v=1771416874,9,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/1_0577012b-82d2-47b1-a837-2f074eee292b.png?v=1771416874,10,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/2_6072f921-1438-42c1-b184-8020a9d3e2a8.png?v=1771416874,11,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/3_f58cb6c4-fc21-45fd-96b6-6cd9bd25f6b3.png?v=1771416874,12,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/4_9a35bffc-fddc-44e2-8443-86dde006efd6.png?v=1771416874,13,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/5_c35738c8-68b5-4d53-8f86-9ac465ff8a82.png?v=1771416874,14,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/6_facafc7c-0525-49c1-a606-bd0a7740b7e6.png?v=1771416874,15,"",,,,,,,,,,,,,,
p1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/9.png?v=1771416874,16,"",,,,,,,,,,,,,,
p3,תכנון ארוחות משפחתי שבועי,"<p>לוח תכנון ארוחות שבועי וגמיש, </p>
<p>בלי כותרות קבועות, כדי שתוכלי להתאים את התכנון בדיוק לצרכים של המשפחה שלך.</p>
<p>מתאים לחלוקת ארוחות (בוקר/צהרים/ערב) או (צהרים/ נשנוש בריא/ערב)</p>
<p>וגם לארגון קופסאות אוכל לילדים למשל (בר/ עומר/ רז) </p>",120gr / 50P / A4,"Office Supplies > Filing & Organization > Calendars, Organizers & Planners > Organizers","",מוצרי תכנון שבועיים,true,Title,Default Title,,,,,,,,,0.0,shopify,200,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0223-Edit_60eacef0-4dba-46af-a35d-6b712eb5e435.jpg?v=1771313966,1,"",false,,,50 דפים,A4,120 גרם,wine,,,,kg,,,active
p3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0301_a14f2c0f-37e0-40c9-ba2a-e78c1a69d9cb.jpg?v=1770563557,2,"",,,,,,,,,,,,,,
p3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0225_c8615baf-9047-42b7-a915-a2d9b7c2d491.jpg?v=1771316643,3,"",,,,,,,,,,,,,,
p3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0301_84cdbfc5-530d-4ef1-aeec-84ad7cb9142e.jpg?v=1771316643,4,"",,,,,,,,,,,,,,
p3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0223-Edit_5c0b72ec-c2f3-4f97-aa30-242026609720.jpg?v=1771316643,5,"",,,,,,,,,,,,,,
p5,רשימת קניות / סידורים,"<div dir=""rtl"" style=""text-align: right;"">
<p>רשימת קניות וסידורים</p>
<p>,מחולקת לקטגוריות, עושה סדר וחוסכת זמן</p>
<p>.נוחה לשימוש לרשימת קניות לסופר- כל פריט נרשם במקומו בהתאם לסידור המדפים או סוגי המוצרים</p>
<p>.נוחה לשימוש בסידורים מחוץ לבית בהתאם לחנות או האזור</p>
</div>",120gr / 50P / A5,"Office Supplies > Filing & Organization > Calendars, Organizers & Planners > Organizers",מוצרי תכנון שבועיים,מוצרי תכנון שבועיים,true,Title,Default Title,,,,,,,,,0.0,shopify,200,deny,manual,50.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0231_2f6a9083-f2d3-4249-a41e-6f1774fb09fa.jpg?v=1771313966,1,"",false,,,30 דפים,A4,120 גרם,stone,,,,kg,,,active
p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0259_6bba9606-dae9-49bb-a760-158cc68b5223.jpg?v=1770563734,2,"",,,,,,,,,,,,,,
p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0231_20e7c628-f555-4196-a12c-7654ab56b806.jpg?v=1770825871,3,"",,,,,,,,,,,,,,
p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0279-Edit_eb4cdc54-b60b-4ac5-ac61-1fc95e0c1f6a.jpg?v=1770825871,4,"",,,,,,,,,,,,,,
p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0259_dfaf4cf1-b1ce-4f37-a72c-98567a545802.jpg?v=1770825857,5,"",,,,,,,,,,,,,,
p7,מארז מחברות,"<p>מוצר משלים למוצרי התכנון</p>
<p>מחברת לכתיבה חופשית</p>
<p>באותו עיצוב אחיד שהופך את המחברות לאקססוריז של שולחן העבודה</p>
<p>המחברת מתאימה לסיכומים, תובנות, רעיונות, יצירות, פרוייקטים ועוד</p>
<p> </p>
<p>מחברת שורות </p>
<p>כריכה רכה תפורה</p>
<p>30 דפים</p>
<p>נייר 90 גרם</p>",90gr / 30P / A5,Office Supplies > General Office Supplies > Paper Products > Notebooks & Notepads > Notepads,"",מוצרי תכנון משלימים,true,גודל,A4,,,,,,,,,0.0,shopify,200,deny,manual,35.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0798/7838/9996/files/S2A5449.jpg?v=1771313161,1,"",false,,,30 דפים,A4/A5/A6,120 גרם,,,,,kg,,,active
p7,,,,,,,,,A5,,,,,,,,,0.0,shopify,200,deny,manual,32.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0798/7838/9996/files/S2A5450-Edit.jpg?v=1771313161,2,"",,,,,,,,,,,kg,,,
p7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0243-Edit_ca4ecb15-c91c-4fe5-af22-96d12faac37e.jpg?v=1771313161,3,"",,,,,,,,,,,,,,
p7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/S2A5449_994e5506-bea3-4b07-83c2-fd2861e383ed.jpg?v=1771313161,4,"",,,,,,,,,,,,,,
p4,לוח שבועי,"<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">הלוח השבועי הוא כלי בסיסי בתכנון.</span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none white-space-prewrap""> </span></p>
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">אין שבוע אחד שנראה כמו הקודם וכשאת מתכננת מראש, את מרגישה בהבדל: ביעילות, בהספק ובמוטיבציה.</span></p>
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">התכנון השבועי הוא פגישה עם עצמך.</span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none white-space-prewrap""> </span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">זה לא “לשבץ משימות”, אלא רגע לעצור,</span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none white-space-prewrap""> </span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">לחשוב מה עבד בשבוע שעבר ומה תרצי לשפר בשבוע הקרוב.</span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none white-space-prewrap""> </span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">איזה הרגל חדש את מכניסה, ואיך את עושה את זה?</span></p>
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">הלוח נותן לך תמונה רחבה של כל השבוע ומאפשר לך לראות מתי הזמן הנכון לכל דבר.</span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none white-space-prewrap""> </span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">עצם הכתיבה מאלצת אותך להתרכז, לחשוב, לעבד את המידע ולזכור אותו טוב יותר.</span></p>
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">הימים כתובים בעברית ומתחילים ביום ראשון.</span></p>
<p style=""text-align: right;"" class=""cvGsUA direction-rtl align-start para-style-body""><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">חלוקת העמודות מאפשרת הפרדה בין לו״ז, למשימות ותזכורות כלליים </span><span class=""a_GcMg font-feature-liga-off font-feature-clig-off font-feature-calt-off text-decoration-none text-strikethrough-none"">החלק התחתון מתאים למטרות או משימות שבועיות</span></p>",120gr / 50P / A4,"Office Supplies > Filing & Organization > Calendars, Organizers & Planners > Organizers","",מוצרי תכנון שבועיים,true,Title,Default Title,,,,,,,,,0.0,shopify,199,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0229_e542a252-fd09-413c-8b0a-b5b4e71ef240.jpg?v=1771313966,1,"",false,,,50 דפים,A4,120 גרם,powder,,,,kg,,,active
p4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0276-Edit_8d539c2f-1df3-46ea-8be0-40e789d67644.jpg?v=1770563440,2,"",,,,,,,,,,,,,,
p4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0229_1fd0d9bd-92fb-4103-9d7c-be81bbecbef8.jpg?v=1770825454,3,"",,,,,,,,,,,,,,
p4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0228-Edit_8ada33be-b0ed-42cc-a174-0e704d9dc385.jpg?v=1770825454,4,"",,,,,,,,,,,,,,
p4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0276-Edit_be6dd230-904e-4395-9e76-9d154a695b7f.jpg?v=1770825445,5,"",,,,,,,,,,,,,,
בלוק-תכנון-גדול,בלוק תכנון גדול,"<p>בלוק נייר חלק </p>
<p>לכתיבה ותכנון חופשי.</p>
<p>מתאים לרשימות, להודעות ותזכורות</p>
<p>מגיע בשלושה גדלים בהתאם לכל צורך.</p>
<p>משתלב בעיצוב של שאר מוצרי התכנון.</p>
<p> </p>
<p>גודל A4</p>
<p>50 דפים</p>
<p><img>עובי נייר 120 גרם</p>
<p>גב קרטון</p>",120gr / 50P / A4,Office Supplies > General Office Supplies > Paper Products > Notebooks & Notepads > Notepads,"",מוצרי תכנון משלימים,true,Title,Default Title,,,,,,,,,0.0,shopify,199,deny,manual,50.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0218-Edit-2_1493d0ed-54b6-43b9-9de3-2e13d07ef0a0.jpg?v=1771313896,1,"",false,,,50 דפים,A4,120 גרם,wine,,,,kg,,,active
בלוק-תכנון-גדול,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0221_7f32bdfe-06a4-4cac-9300-781ebedf219f.jpg?v=1770563944,2,"",,,,,,,,,,,,,,
בלוק-תכנון-גדול,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0221_afc87196-c3a1-4e3d-a7b2-6a14ec38a49b.jpg?v=1770826909,3,"",,,,,,,,,,,,,,
בלוק-תכנון-גדול,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0219-Edit_46babbe8-ab29-40e5-8fdd-bd72e803eef0.jpg?v=1770826979,4,"",,,,,,,,,,,,,,
בלוק-תכנון-גדול,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0798/7838/9996/files/0S2A0218-Edit-2_3688235c-f892-4a7b-9d27-79908c6d7e63.jpg?v=1770827030,5,"",,,,,,,,,,,,,,
